index,textDisplay
347,3.23億再生数おめでとう🎉🎉
348,永久不滅の俺たちのアイドルを返せ1位以外認めんぞ
349,1位じゃなくなったこんなの本物のアイなんかじゃないどんな時でも一番星なのがアイなんだはやくいちいにもどさないとこんなのおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしいおかしい
350,一位陥落したけど前にスクショ取っておいてよかったわ
351,323回目の100万再生
352,皆がチェックしてる再生数は日本国内と海外も含めての再生数らしいそのため日本国内ではadoの再生数が多いしかし海外を含めると1位なんだよなよく分からないシステムだよね
353,YouTubeの視聴回数夜に駆けるや怪物より上なんか…
354,K-POPとちあきなおみが好きなオッサンだけどこれは神曲👍アニメも観た
355,3位…
356,中毒性があって好き
357,今までよく頑張ったここまで1位を取れたのは凄いもう1位じゃないけどまだまだ伸び続ける神曲✨
358,すごく好きな曲ですタイ人です
359,舒服
360,みんなで一位取り戻そ
361,ついに1位陥落😭来週返り咲き頼むで
362,人気3位になってる
363,5ヶ月で3億ってえぐすぎ
364,3位に落ちたけど俺の中では圧倒的1位だなこれからもずっと永遠にたくさん聴きます
365,BL学院ショタ学部ガン掘りメス堕ち科
366,いまだにbillboardのglobalchartだと71位(22週チャートイン)で日本首位だよ
367,週間じゃ出たばかりで勢いあるやつに叶う訳が無いただ爆発力はアイドルに適わない事は事実てゆーかアイドルが異常だったんだけどね5ヶ月余りで3億再生とかどんだけーちゅやつや
368,コメ最新順にしたら順位コメントしかないんだけどwそういう人達はなんのために音楽聴いてるの
369,KINGにこされた…
370,3位ダト⁈…
371,大体1日平均80万再生で週平均560万になるのにadoより下って理解出来ませんわ😂
372,分からないっていってらっちょあげたかんこれー位かな爆笑うける爆笑
373,"3,2億おめでと🎉"
374,今週3位だねいつまで1位にいる事は厳しい事はビルボードでも同じ新陳代謝が働かないしな
375,3億再生おめでとう!!!!!
376,全盛期の時3日で1000万いってたのヤバすぎw
377,今年の紅白が楽しみになってきた
378,公式が出してるアイドル全ての総数合算らしいなのて中2位以下に降りて来ないよだからこのMVが100万再生行ってなくともトータルで他を上回っていると言う事を考えるのが自然①公式MV②公式ジャケット版➂公式ライブ版④公式英語バージョン知ってるだけで4つあるまだ知らないのもあるかも知れない
379,軽快で歌いやすいからヒットしたんだな
380,かわいすぎるー❤
381,新時代などのadoさんの曲も売れましたね😊
382,今日も観たくなる
383,あい可愛い😍
384,もし一位から落ちたらネット民ざわついてニュースになるぐらいアイドルってやばいいい意味で
385,大好き
386,今に至ってもまだ人気とゆうことはまさに最強で無敵のアイドルやな
387,この曲最強だと思う人正直に↓
388,アイドルのファンです
389,現代のLemon
390,マジでno1だわw
391,寝たおかえりよおやすみ⭐💤
392,はあ
393,ノアさん一日仕事して布団しまい😢
394,彪が田中イカ🦑になるって🎉
395,何会える
396,絵描くことができるからお迎え行きなさいありがとうないさん大変あのこと
397,アイドル時代物してるねー
398,外国語のコメントが多くある
399,この曲を聴きますと渡辺麻友さんまゆゆ思い出します!
400,私はこの女性を愛しているだけです
401,ひすりひしみち無知道縁ラチルしホヨ横横もこせ無味ズブぺ
402,この息子が大好きですアニメはどこで見られますか?
403,曲のMVだけでアイドルの光と闇をここまで表現できるのはすごすぎる…
404,永遠に1位であってほしいわそれぐらい神曲
405,loser超えたおめでとう🎉次の目標は廻廻奇譚
406,3.2億回再生🌸おめでとう㊗️
407,😅我最喜歡聽的歌就是這首歌了你們都是日文英文呢他本來我只會國語呢😅😅😅
408,曲も絵もよすぎる全てのクリエイターに感謝です🙇‍♀️もっと世界中の人に日本のアニメと音楽が伝わって欲しい
409,アイドルになりたい
410,今度はアイドルをりえりーに歌わせて頂きたい
411,5ヶ月たってもこれからもまだ聞くよって人✋
412,日本のアニソンとかが世界中で有名になるとなんか感動する…
413,正直2期もこの曲がいいと思うくらい好き
414,いつまで一位なんだよ…凄すぎる
415,洋楽とかkpopは聴いただけじゃ歌詞の意味分からないけど世界中で人気のアイドルが理解できる日本語でなんか嬉しくなる
416,アマチュア無線4級免許証
417,くまさん小説
418,テトが歌うと
419,相川七瀬
420,天才すぎる😤😤😤👊
421,無敵の笑顔で荒らすメディア知りたいその秘密ミステリアス抜けてるとこさえ彼女のエリア完璧で嘘つきな君は天才的なアイドル様今日何食べた好きな本は遊びに行くならどこに行くの何も食べてないそれは内緒何を聞かれてものらりくらりそう淡とだけど燦と見えそうで見えない秘密は蜜の味あれもないないないこれもないないない好きなタイプは相手はさあ答えて誰かを好きになることなんて私分からなくてさ嘘か本当か知り得ないそんな言葉にまた一人堕ちるまた好きにさせる誰もが目を奪われていく君は完璧で究極のアイドル金輪際現れない一番星の生まれ変わりその笑顔で愛してるで誰も彼も虜にしていくその瞳がその言葉が嘘でもそれは完全なアイはいはいあの子は特別です我はハナからおまけですお星様の引き立て役Bです全てがあの子のお陰なわけない洒落臭い妬み嫉妬なんてないわけがないこれはネタじゃないからこそ許せない完璧じゃない君じゃ許せない自分を許せない誰よりも強い君以外は認めない誰もが信じ崇めてるまさに最強で無敵のアイドル弱点なんて見当たらない一番星を宿している弱いとこなんて見せちゃダメダメ知りたくないとこは見せずに唯一無二じゃなくちゃイヤイヤそれこそ本物のアイ得意の笑顔で沸かすメディア隠しきるこの秘密だけは愛してるって嘘で積むキャリアこれこそ私なりの愛だ流れる汗も綺麗なアクアルビーを隠したこの瞼歌い踊り舞う私はマリアそう嘘はとびきりの愛だ誰かに愛されたことも誰かのこと愛したこともないそんな私の嘘がいつか本当になること信じてるいつかきっと全部手に入れる私はそう欲張りなアイドル等身大でみんなのことちゃんと愛したいから今日も嘘をつくのこの言葉がいつか本当になる日を願ってそれでもまだ君と君にだけは言えずにいたけどやっと言えたこれは絶対嘘じゃない愛してる
